statement_number,measure_type,point,measure_id,measure,numerator,denominator,data_source
1,error,NA,QS19-1-error,NA,NA,NA,NA
2,error,NA,QS19-2-error,NA,NA,NA,NA
3,error,NA,QS19-3-error,NA,NA,NA,NA
4,error,NA,QS19-4-error,NA,NA,NA,NA
5,error,NA,QS19-5-error,NA,NA,NA,NA
6,error,NA,QS19-6-error,NA,NA,NA,NA
7,error,NA,QS19-7-error,NA,NA,NA,NA
8,error,NA,QS19-8-error,NA,NA,NA,NA
9,error,NA,QS19-9-error,NA,NA,NA,NA
10,error,NA,QS19-10-error,NA,NA,NA,NA
11,error,NA,QS19-11-error,NA,NA,NA,NA
12,error,NA,QS19-12-error,NA,NA,NA,NA
13,error,NA,QS19-13-error,NA,NA,NA,NA
14,error,NA,QS19-14-error,NA,NA,NA,NA
