statement_number,measure_type,point,measure_id,measure,numerator,denominator,data_source
1,structure,a,QS200-1-structure-a,"Evidence that health and social care organisations have strategies, policies and processes to identify carers and encourage them to recognise their role and rights.",NA,NA,"Local data collection, for example, audit of local policies and processes."
1,structure,b,QS200-1-structure-b,Evidence that health and social care practitioners understand their responsibilities under the Care Act 2014 to identify carers.,NA,NA,"Local data collection, for example, carer awareness training records."
1,structure,c,QS200-1-structure-c,Evidence of local arrangements to encourage carers to self‑identify and seek support.,NA,NA,"Local data collection, for example, evidence of publicity and information sharing initiatives to support NHS England and NHS Improvement's supporting carers in general practice: a framework of quality markers."
1,structure,d,QS200-1-structure-d,"Evidence that health and social care organisations have systems to record and share details about carers, with their consent.",NA,NA,"Local data collection, for example, audit of systems such as a carer's register to support NHS England and NHS Improvement's supporting carers in general practice: a framework of quality markers."
1,outcome,a,QS200-1-outcome-a,Number of carers known to local health and care organisations.,To be determined locally,To be determined locally,"Local data collection, for example, a carer's register, NHS Digital's Short and Long Term (SALT) data collection. Local health and social care organisations should share data to ensure they have an accurate assessment of the number of known carers."
1,outcome,b,QS200-1-outcome-b,Average time it takes for carers to recognise their caring role.,To be determined locally,To be determined locally,"Local data collection, for example, carer registration information and survey of carers. National data is collected in the Carers UK State of Caring survey."
2,structure,a,QS200-2-structure-a,Evidence that health and social care organisations have policies and processes to support carers to actively participate in decision making and care planning for the person they care for.,NA,NA,"Local data collection, for example, audit of local policies and processes, which could include evidence from Care Quality Commission (CQC) inspections or evidence to support NHS England and NHS Improvement's supporting carers in general practice: a framework of quality markers."
2,structure,b,QS200-2-structure-b,Evidence that health and social care organisations include evidence of the carer's contribution in care plans and discharge plans.,NA,NA,"Local data collection, for example, local templates for care plans and evidence from CQC inspections."
2,outcome,a,QS200-2-outcome-a,Proportion of carers who feel they have been involved or consulted as much as they wanted to be in discussions about the support or services provided to the person they care for.,The number in the denominator who feel they have been involved or consulted as much as they wanted to be in discussions about the support or services provided to the person they care for.,The number of carers.,NHS Digital's personal social services survey of adult carers in England.
2,outcome,b,QS200-2-outcome-b,Proportion of carers who feel they have encouragement and support in their caring role.,The number in the denominator who feel they have encouragement and support in their caring role.,The number of carers.,NHS Digital's personal social services survey of adult carers in England.
3,structure,a,QS200-3-structure-a,"Evidence of local processes to ensure that carers having a carer's assessment are given the opportunity to discuss what matters most to them, including their own health, wellbeing and social care needs, and work, education, or training.",NA,NA,"Local data collection, for example, local protocol or assessment forms."
3,process,a,QS200-3-process-a,"Proportion of carers' assessments that included the health, wellbeing, and social care needs of the carer.","The number in the denominator that included the health, wellbeing, and social care needs of the carer.",The number of carers' assessments.,"Local data collection, for example, local audit of client records."
3,process,b,QS200-3-process-b,"Proportion of carers' assessments that included the work, education, or training needs of the carer.","The number in the denominator that included the work, education, or training needs of the carer.",The number of carers' assessments.,"Local data collection, for example, local audit of client records."
3,outcome,a,QS200-3-outcome-a,Proportion of carers who had a carer's assessment who are satisfied that it reflects what matters most to them.,The number in the denominator who are satisfied that it reflects what matters most to them.,The number of carers who had a carer's assessment.,"Local data collection, for example, survey of carers."
3,outcome,b,QS200-3-outcome-b,Carer quality of life.,To be determined locally,To be determined locally,"Local data collection, for example, survey of carers. NHS Digital's personal social services survey of adult carers in England includes data on quality of life for carers who are in contact with local authorities. A carer‑reported quality-of-life score based on these survey data is included in NHS Digital's measures from the Adult Social Care Outcomes Framework."
3,outcome,c,QS200-3-outcome-c,Proportion of carers in paid work.,The number in the denominator who are in paid work.,The number of carers.,"Local data collection, for example, survey of carers. NHS Digital's personal social services survey of adult carers in England includes data on employment status for carers who are in contact with local authorities. As some carers will choose not to work, local areas should agree the expected performance in relation to this measure."
4,structure,a,QS200-4-structure-a,Evidence of local arrangements for health and social care practitioners to have regular discussions with carers about the value of having a break from caring and the options available to them.,NA,NA,"Local data collection, for example, service protocols."
4,structure,b,QS200-4-structure-b,Evidence that accessible and up‑to‑date information about the local options for replacement care is available.,NA,NA,"Local data collection, for example, leaflets and websites."
4,outcome,a,QS200-4-outcome-a,Proportion of carers who used support or services to take a break from caring.,The number in the denominator who used support or services to take a break from caring.,The number of carers.,"Local data collection, for example, carer survey."
4,outcome,b,QS200-4-outcome-b,Carer quality of life.,To be determined locally,To be determined locally,"Local data collection, for example, survey of carers or carer wellbeing assessments. NHS Digital's personal social services survey of adult carers in England includes data on quality of life for carers who are in contact with local authorities. A carer‑reported quality-of-life score based on these survey data is included in NHS Digital's measures from the Adult Social Care Outcomes Framework."
5,structure,a,QS200-5-structure-a,"Evidence that workplaces have policies, plans and processes in place to support carers.",NA,NA,"Local data collection, for example, a review of the organisation's policies and plans."
5,structure,b,QS200-5-structure-b,Evidence that workplaces offer supportive working arrangements for carers.,NA,NA,"Local data collection, for example, employee terms and conditions and employee benefits."
5,outcome,a,QS200-5-outcome-a,Proportion of carers in paid work.,The number in the denominator who are in paid work.,The number of carers.,"Local data collection, for example, survey of carers. NHS Digital's personal social services survey of adult carers in England includes data on employment status for carers who are in contact with local authorities. As some carers will choose not to work, local areas should agree the expected performance in relation to this measure."
5,outcome,b,QS200-5-outcome-b,Proportion of carers in paid work who feel supported by their employer.,The number in the denominator who feel supported by their employer.,The number of carers in paid work.,"Local data collection, for example, survey of carers. NHS Digital's personal social services survey of adult carers in England includes data on carers in paid employment who feel supported by their employer for carers who are in contact with local authorities."
