statement_number,measure_type,point,measure_id,measure,numerator,denominator,data_source
1,structure,a,QS199-1-structure-a,Evidence that healthcare commissioners and providers work together to make abortion services easy to access.,NA,NA,"Local data collection, for example a joint plan to reduce barriers to accessing abortion services."
1,structure,b,QS199-1-structure-b,Evidence of joint local arrangements to provide information about how to access abortion services.,NA,NA,"Local data collection, for example availability of information in different formats and signposting from services such as general practices and sexual health services."
1,structure,c,QS199-1-structure-c,Evidence that women can self-refer to abortion services.,NA,NA,"Local data collection, for example online booking system or drop-in service with no requirement for a referral."
1,outcome,a,QS199-1-outcome-a,Proportion of abortions performed at under 10 weeks.,The number in the denominator performed at under 10 weeks.,The number of abortions.,The Department of Health and Social Care's abortion statistics includes data on abortions performed at under 10 weeks.
1,outcome,b,QS199-1-outcome-b,Proportion of women assessed for an abortion who are satisfied with ease of access to abortion services.,The number in the denominator who are satisfied with ease of access to abortion services.,The number of women assessed for an abortion.,"Local data collection, for example survey of women assessed for an abortion."
2,structure,a,QS199-2-structure-a,"Evidence of local processes to support a discussion about the differences between medical and surgical abortion, including the benefits and risks, with women who request an abortion.",NA,NA,"Local data collection, for example service protocol. The NICE patient decision aid on abortion care can help women discuss their options with healthcare professionals."
2,structure,b,QS199-2-structure-b,Evidence of referral pathways to alternative services that are as local as possible if a provider cannot provide an abortion by the woman's preferred method.,NA,NA,"Local data collection, for example referral strategies and shared care pathways, including pathways for women with complex needs."
2,process,a,QS199-2-process-a,Proportion of women who had an abortion up to and including 23+6 weeks' gestation with a record of their choice of medical or surgical abortion.,The number in the denominator with a record of their choice of medical or surgical abortion.,The number of women who had an abortion up to and including 23+6 weeks' gestation.,"Local data collection, for example local audit of patient records."
2,process,b,QS199-2-process-b,Proportion of women who had an abortion up to and including 23+6 weeks' gestation who had a medical abortion.,The number in the denominator who had a medical abortion.,The number of women who had an abortion up to and including 23+6 weeks' gestation.,The Department of Health and Social Care's abortion statistics includes data on method of abortion. It is not expected that achievement will be 100%. Healthcare commissioners may wish to focus on variation in method for different gestational ages for their population compared with the national average.
2,process,c,QS199-2-process-c,Proportion of women who had an abortion up to and including 23+6 weeks' gestation who had a surgical abortion.,The number in the denominator who had a surgical abortion.,The number of women who had an abortion up to and including 23+6 weeks' gestation.,The Department of Health and Social Care's abortion statistics includes data on method of abortion. It is not expected that achievement will be 100%. Healthcare commissioners may wish to focus on variation in method for different gestational ages for their population compared with the national average.
2,outcome,a,QS199-2-outcome-a,Proportion of women who had an abortion who were satisfied with their abortion care.,The number in the denominator who were satisfied with their abortion care.,The number of women who had an abortion.,"Local data collection, for example survey of women who had an abortion."
3,structure,a,QS199-3-structure-a,Evidence of local arrangements to ensure that women who decide to go ahead with an abortion have the option to have the procedure within 1 week of assessment.,NA,NA,"Local data collection, for example service protocol and availability within 1 week of assessment for different abortion methods and gestational ages."
3,structure,b,QS199-3-structure-b,Evidence of local referral pathways if a service cannot provide the procedure within 1 week of assessment.,NA,NA,"Local data collection, for example referral strategies and shared care pathways, including pathways for women with complex needs."
3,process,a,QS199-3-process-a,Proportion of women who decide to go ahead with an abortion who have the option to have the procedure within 1 week of assessment.,The number in the denominator who have the option to have the procedure within 1 week of assessment.,The number of women who decide to go ahead with an abortion.,"Local data collection, for example waiting time to the next available treatment slot."
3,process,b,QS199-3-process-b,Proportion of women who decide to go ahead with an abortion who have the procedure within 1 week of assessment.,The number in the denominator who have the procedure within 1 week of assessment.,The number of women who decide to go ahead with an abortion.,"Local data collection, for example audit of patient records. As some women will choose to wait longer for an abortion, local areas should agree the expected performance in relation to this measure."
3,outcome,a,QS199-3-outcome-a,Average waiting time for abortion from initial referral to receipt of procedure.,To be determined locally,To be determined locally,"Local data collection, for example abortion provider annual reports include data on average waiting times for medical and surgical abortions and different gestational ages."
3,outcome,b,QS199-3-outcome-b,Proportion of abortions performed at under 10 weeks.,The number in the denominator performed at under 10 weeks.,The number of abortions.,The Department of Health and Social Care's abortion statistics includes data on abortions performed at under 10 weeks.
4,structure,a,QS199-4-structure-a,Evidence of local processes to ensure that women having a medical abortion up to and including 9+6 weeks' gestation are given the option to take misoprostol at home.,NA,NA,"Local data collection, for example service protocol."
4,process,a,QS199-4-process-a,Proportion of women having a medical abortion up to and including 9+6 weeks' gestation who take misoprostol at home.,The number in the denominator who take misoprostol at home.,The number of women having a medical abortion up to and including 9+6 weeks' gestation.,The Department of Health and Social Care's abortion statistics includes data on medical abortions where the second stage treatment was administered at home.
4,outcome,a,QS199-4-outcome-a,Hospital attendances for administration of misoprostol for early medical abortion.,To be determined locally,To be determined locally,"Local data collection, for example provider data returns."
4,outcome,b,QS199-4-outcome-b,Average waiting time for early medical abortion from initial referral to receipt of procedure.,To be determined locally,To be determined locally,"Local data collection, for example provider annual reports."
5,structure,a,QS199-5-structure-a,"Evidence that the full range of reversible contraceptive options is available for women before discharge from an abortion provider, either on the same day as their abortion or as soon as possible after expulsion of the pregnancy.",NA,NA,"Local data collection, for example service specification, rota for staff with skills to administer the full range of contraceptive methods, and return appointments for contraception offered if needed."
5,process,a,QS199-5-process-a,Proportion of women having an abortion who want contraception who receive their chosen method before discharge.,The number in the denominator who receive their chosen method of contraception before discharge.,The number of women having an abortion who want contraception.,"Local data collection, for example audit of patient records."
5,outcome,a,QS199-5-outcome-a,Contraception uptake rate after abortion.,To be determined locally,To be determined locally,"Local data collection, for example survey of women who have had an abortion."
6,structure,a,QS199-6-structure-a,"Evidence of local arrangements to provide care and support to women after an abortion, including referral pathways to counselling or psychological interventions.",NA,NA,"Local data collection, for example telephone helpline and service protocols, including referral pathways."
6,structure,b,QS199-6-structure-b,"Evidence of local processes to ensure that women having an abortion are given advice on how to access care and support after the abortion, including how to get help out of hours.",NA,NA,"Local data collection, for example service protocol and information sources such as a helpline number, leaflet or webpage."
