statement_number,measure_type,point,measure_id,measure,numerator,denominator,data_source
1,structure,a,QS167-1-structure-a,Evidence of work carried out to gather intelligence about the ethnic diversity of the local population.,NA,NA,"Local data collection, for example, intelligence gathered for the Joint Strategic Needs Assessment."
1,structure,b,QS167-1-structure-b,"Evidence of work carried out to gain understanding of the needs of black, Asian and other minority ethnic groups living in the local area.",NA,NA,"Local data collection, for example, intelligence gathered for the joint strategic needs assessment."
1,structure,c,QS167-1-structure-c,"Evidence of actions taken to gather views of local people from black, Asian and other minority ethnic groups on priorities for and design of health and wellbeing programmes.",NA,NA,"Local data collection, for example, from programme planning, records from meetings (agendas or minutes) and focus groups."
1,structure,d,QS167-1-structure-d,"Evidence of how intelligence on ethnic diversity, the needs and views of the local population is used to inform commissioning.",NA,NA,"Local data collection, for example, information included in local health equality assessments."
1,process,a,QS167-1-process-a,"Proportion of local health and wellbeing programmes that gathered views of people from black, Asian and other minority ethnic groups when setting priorities and designing the programmes.","The number in the denominator that gathered views of people from black, Asian and other minority ethnic groups when setting priorities and designing the programmes.",The number of health and wellbeing programmes commissioned locally.,"Local data collection, for example, service annual report."
1,process,b,QS167-1-process-b,"Proportion of people representing the views of black, Asian and other minority ethnic groups involved in setting priorities and designing local health and wellbeing programmes who felt that their views were valued.",The number in the denominator that felt their views were valued.,"The number of people representing the views of black, Asian and other minority ethnic groups involved in setting priorities and designing local health and wellbeing programmes.","Local data collection, for example, surveys carried out with people representing ethnic groups."
1,outcome,a,QS167-1-outcome-a,"Uptake of local health and wellbeing services among people from black, Asian and other minority ethnic groups.",To be determined locally,To be determined locally,"Local data collection, for example, service workflow."
1,outcome,b,QS167-1-outcome-b,"Proportion of people from black, Asian and other minority ethnic groups referred to local health and wellbeing services who feel that the services meet their needs.",To be determined locally,To be determined locally,"Local data collection, for example, service user survey."
1,outcome,c,QS167-1-outcome-c,"Prevalence of obesity among local people from black, Asian and other minority ethnic groups.",To be determined locally,To be determined locally,"NHS Digital's Health Survey for England and National Child Measurement Programme, and local data collection, for example, GP practice data."
1,outcome,d,QS167-1-outcome-d,"Physical activity levels among local people from black, Asian and other minority ethnic groups.",To be determined locally,To be determined locally,"Sport England's Active Lives survey and local data collection, for example, review of service user records held by the provider."
1,outcome,e,QS167-1-outcome-e,"Prevalence of tobacco use among local people from black, Asian and other minority ethnic groups.",To be determined locally,To be determined locally,"Office for National Statistics' Annual Population Survey and local data collection, for example, stop smoking service data."
1,outcome,f,QS167-1-outcome-f,"Mental wellbeing among local people from black, Asian and other minority ethnic groups.",To be determined locally,To be determined locally,"Local health data collection, for example mental health and wellbeing joint strategic needs assessment profile."
2,structure,a,QS167-2-structure-a,"Evidence of local arrangements to ensure that people from black, Asian and other minority ethnic groups are represented in peer and lay roles for local health and wellbeing programmes.",NA,NA,"Local data collection, for example, from service planning and service design records, and recruitment records."
2,structure,b,QS167-2-structure-b,"Evidence of local arrangements to support people from black, Asian and other minority ethnic groups taking on peer and lay roles in local health and wellbeing programmes.",NA,NA,"Local data collection, for example, records of meetings, mentoring sessions, existing support networks or workshops with people taking on peer and lay roles."
2,process,a,QS167-2-process-a,Proportion of local health and wellbeing programmes with people working in peer and lay roles who are representative of the local community.,The number in the denominator with people working in peer and lay roles who are representative of the local community.,The number of local health and wellbeing programmes.,"Local data collection, for example, from service annual reports."
2,outcome,a,QS167-2-outcome-a,"The number of people from black, Asian and other minority groups who access local health and wellbeing programmes.",To be determined locally,To be determined locally,"Local data collection, for example, review of service records."
2,outcome,b,QS167-2-outcome-b,"The number of people in peer and lay roles supporting black, Asian and other minority ethnic groups to improve their health and wellbeing.",To be determined locally,To be determined locally,"Local data collection, for example, review of service records."
2,outcome,c,QS167-2-outcome-c,"Experience of engaging with local health and wellbeing programmes among people from black, Asian and other minority groups.",To be determined locally,To be determined locally,"Local data collection, for example, service user survey."
2,outcome,d,QS167-2-outcome-d,Long-term retention of people in peer and lay roles.,To be determined locally,To be determined locally,"Local data collection, for example, service annual report."
3,structure,a,QS167-3-structure-a,"Evidence of local arrangements for identifying and referring people from black, Asian and other minority ethnic groups at high risk of type 2 diabetes.",NA,NA,"Local data collection, for example, GP contracts."
3,process,a,QS167-3-process-a,"Proportion of people from black, Asian and other minority ethnic groups identified as being at high risk of type 2 diabetes who are referred to an intensive lifestyle change programme.",The number in the denominator who are referred to an intensive lifestyle change programme.,"The number of people from black, Asian and other minority ethnic groups who are identified as being at high risk of type 2 diabetes.","The Diabetes UK and NHS Digital's National Diabetes Audit and local data collection, for example, GP patient records or data providers such as Commissioning Support Units (CSUs)."
3,process,b,QS167-3-process-b,"Proportion of people from black, Asian and other minority ethnic groups referred to an intensive lifestyle change programme who attended the programme.",The number in the denominator who attended an intensive lifestyle change programme.,"The number of people from black, Asian and other minority ethnic groups who are at high risk of type 2 diabetes referred to an intensive lifestyle change programme.","The Diabetes UK and NHS Digital's National Diabetes Audit and local data collection, for example, GP patient records or data providers such as CSUs."
3,process,c,QS167-3-process-c,"Proportion of people from black, Asian and other minority ethnic groups referred to an intensive lifestyle change programme who completed the programme.",The number in the denominator who completed an intensive lifestyle change programme.,"The number of people from black, Asian and other minority ethnic groups who are at high risk of type 2 diabetes referred to an intensive lifestyle change programme.","The Diabetes UK and NHS Digital's National Diabetes Audit and local data collection, for example, GP patient records or data providers such as CSUs."
3,outcome,a,QS167-3-outcome-a,"Change in BMI among people from black, Asian and other minority ethnic groups completing intensive lifestyle change programmes.",To be determined locally,To be determined locally,"Local data collection, for example, GP patient records."
3,outcome,b,QS167-3-outcome-b,"Change in blood pressure among people from black, Asian and other minority ethnic groups completing intensive lifestyle change programmes.",To be determined locally,To be determined locally,"Local data collection, for example, GP patient records."
3,outcome,c,QS167-3-outcome-c,"Change in HbA1c among people from black, Asian and other minority ethnic groups completing intensive lifestyle change programmes.",To be determined locally,To be determined locally,"Local data collection, for example, GP patient records."
3,outcome,d,QS167-3-outcome-d,"Prevalence of type 2 diabetes among people from black, Asian and other minority groups.",To be determined locally,To be determined locally,The Diabetes UK and NHS Digital's National Diabetes Audit and Public Health England's Diabetes prevalence estimates for local populations.
4,structure,a,QS167-4-structure-a,"Evidence of local arrangements to discuss any factors that might stop people from black, Asian or other minority ethnic groups from attending a cardiac rehabilitation programme, before they receive a referral.",NA,NA,"Local data collection, for example, from service level agreements."
4,structure,b,QS167-4-structure-b,"Evidence of local arrangements to provide cardiac rehabilitation sessions for people from black, Asian and other minority ethnic groups in a variety of settings including at home, in the community or in a hospital.",NA,NA,"Local data collection, for example, from service level agreements."
4,structure,c,QS167-4-structure-c,"Evidence of local arrangements to provide cardiac rehabilitation sessions for people from black, Asian and other minority ethnic groups at a choice of times, for example, sessions outside working hours.",NA,NA,"Local data collection, for example, from service level agreements."
4,process,a,QS167-4-process-a,"Proportion of people from black, Asian and other minority ethnic groups referred to a cardiac rehabilitation programme who are offered sessions in a variety of settings including home, the community or a hospital.","The number in the denominator offered sessions in a variety of settings including home, the community or a hospital.","The number of people from black, Asian and other minority ethnic groups referred to a cardiac rehabilitation programme.","Local data collection, for example, from patient records."
4,process,b,QS167-4-process-b,"Proportion of people from black, Asian and other minority ethnic groups referred to a cardiac rehabilitation programme who did not start the programme who were contacted with a reminder.",The number in the denominator who were contacted with a reminder.,"The number of people from black, Asian and other minority ethnic groups referred to a cardiac rehabilitation programme who did not start the programme.","Local data collection, for example, from patient records."
4,process,c,QS167-4-process-c,"Proportion of people from black, Asian and other minority ethnic groups who missed their cardiac rehabilitation appointment who were contacted with a reminder.",The number in the denominator who were contacted with a reminder.,"The number of people from black, Asian and other minority ethnic groups participating in a cardiac rehabilitation programme who missed their appointment.","Local data collection, for example, from patient records."
4,outcome,a,QS167-4-outcome-a,"Rate of uptake of cardiac rehabilitation programmes among people from black, Asian and other minority ethnic groups.",To be determined locally,To be determined locally,"National data on the uptake of cardiac rehabilitation are available from the British Heart Foundation's National audit of cardiac rehabilitation. Local data collection, for example, from cardiac rehabilitation programme data collection system."
4,outcome,b,QS167-4-outcome-b,"Rates of adherence to cardiac rehabilitation programmes among people from black, Asian and other minority ethnic groups.",To be determined locally,To be determined locally,"National data on the uptake of cardiac rehabilitation are available from the British Heart Foundation's National audit of cardiac rehabilitation. Local data collection, for example, from cardiac rehabilitation programme data collection system."
4,outcome,c,QS167-4-outcome-c,"Service user experience among people from black, Asian and other minority ethnic groups who accessed cardiac rehabilitation programmes.",To be determined locally,To be determined locally,"Local data collection, for example, surveys carried out with people referred to cardiac rehabilitation."
5,structure,a,QS167-5-structure-a,"Evidence of local arrangements to improve access to mental health services for people from black, Asian and other minority ethnic groups.",NA,NA,"Local data collection, for example, from local commissioning plans."
5,structure,b,QS167-5-structure-b,"Evidence of local arrangements to ensure that mental health services are provided in a variety of settings that people from black, Asian and other minority ethnic groups can choose from.",NA,NA,"Local data collection, for example, from service level agreements."
5,process,a,QS167-5-process-a,"Proportion of people from black, Asian and other minority ethnic groups accessing mental health services who are offered support in community-based settings.",The number in the denominator offered support in community-based settings.,"The number of people from black, Asian and other minority ethnic groups accessing mental health services.","Local data collection, for example, from patient records."
5,outcome,a,QS167-5-outcome-a,"Rates of uptake of mental health services among people from black, Asian and other minority ethnic groups.",To be determined locally,To be determined locally,"Local data collection for example, from GP records."
5,outcome,b,QS167-5-outcome-b,"Proportion of people from black, Asian and other minority ethnic groups who complete treatment from mental health services.",To be determined locally,To be determined locally,"Local data collection for example, from GP records."
5,outcome,c,QS167-5-outcome-c,"Service user experience among people from black, Asian and other minority ethnic groups who accessed mental health services.",To be determined locally,To be determined locally,"Local data collection, for example, surveys carried out with people referred to mental health services."
6,structure,a,QS167-6-structure-a,"Evidence of local arrangements to ensure that people from black, Asian and other minority ethnic groups with a serious mental illness have a physical health assessment at least annually.",NA,NA,"Local data collection, for example, using NHS England's practical toolkit for mental health trusts and commissioners."
6,structure,b,QS167-6-structure-b,Evidence of local primary and secondary care services working together to monitor and address the physical health needs of people affected by serious mental illness as part of the Rethink Mental Health Integrated Physical Health Pathway.,NA,NA,"Local data collection, for example, using NHS England's practical toolkit for mental health trusts and commissioners."
6,process,a,QS167-6-process-a,"Proportion of people from black, Asian and other minority ethnic groups with a serious mental illness who have had a physical health assessment within the past 12 months.",The number in the denominator who have had a physical health assessment within the past 12 months.,"The number of people from black, Asian and other minority ethnic groups with a serious mental illness.","Local data collection, for example, from practice risk registers."
6,outcome,a,QS167-6-outcome-a,"Premature mortality rates among people from black, Asian and other minority ethnic groups with a serious mental illness.",To be determined locally,To be determined locally,"Local data collection, for example, from practice risk registers."
6,outcome,b,QS167-6-outcome-b,"Prevalence of type 2 diabetes among people from black, Asian and other minority ethnic groups with a serious mental illness.",To be determined locally,To be determined locally,"Local data collection, for example, GP patient records or data providers such as Commissioning Support Units (CSUs)."
