statement_number,measure_type,point,measure_id,measure,numerator,denominator,data_source
1,structure,a,QS194-1-structure-a,,,,"Local data collection, for example evidence of providers implementing locally tools and approaches described in chapter 3 of the Mental Capacity Act Code of Practice."
1,structure,b,QS194-1-structure-b,,,,"Local data collection, for example evidence of significant and trusted people, advocacy service or specialists such as occupational therapists, psychologists, or speech and language therapists being involved in supporting the decision-making process."
1,process,a,QS194-1-process-a,,,,NULL
1,process,b,QS194-1-process-b,,,,"C(""Data source: Local data collection, for example local audit of patient records or care plans."", ""Data source: Local data collection, for example local audit of patient/client records or care plans."", ""Data source: Local data collection, for example local audit of patient/client records or care plans."")"
1,outcome,a,QS194-1-outcome-a,,,,"Local data collection, for example surveys of people's experience of supported decision making in health and social care, feedback gathered by voluntary sector organisations supporting people who may lack capacity, and their families and carers."
1,outcome,b,QS194-1-outcome-b,,,,"Local data collection, for example surveys of family members and carers on their experiences of supported decision making in health and social care, feedback gathered by voluntary sector organisations supporting people who may lack capacity, and their families and carers."
2,structure,a,QS194-2-structure-a,,,,"Local data collection, for example local protocols or recording templates."
2,process,a,QS194-2-process-a,,,,NULL
2,process,b,QS194-2-process-b,,,,"C(""Data source: Local data collection, for example local audit of individual care plans."", ""Data source: Local data collection, for example local audit of individual care plans."", ""Data source: Local data collection, for example local audit of patient records or care plans."", ""Data source: Local data collection, for example local audit of patient records or care plans."", ""Data source: Local data collection, for example local audit of patient records or care plans."", ""Data source: Local data collection, for example local audit of patient records or care plans.""
)"
2,outcome,a,QS194-2-outcome-a,,,,"Local data collection, for example a survey of people with a long-term condition, or a progressive or life-limiting illness."
2,outcome,b,QS194-2-outcome-b,,,,"Local data collection, for example a survey of people with progressive illness or mental health problems."
3,structure,a,QS194-3-structure-a,,,,"Local data collection, for example local protocols or recording templates."
3,structure,b,QS194-3-structure-b,,,,"Local data collection, for example an audit of the quality of mental capacity assessments."
3,structure,c,QS194-3-structure-c,,,,"Local data collection, for example service level agreements and partnership arrangements between services."
3,process,a,QS194-3-process-a,,,,"Local data collection, for example local audit of patient records or individual care plans."
3,process,b,QS194-3-process-b,,,,"Local data collection, for example local audit of patient records or individual care plans."
4,structure,a,QS194-4-structure-a,,,,"Local data collection, for example an audit of the best interests decision-making processes."
4,structure,b,QS194-4-structure-b,,,,"Local data collection, for example service level agreements and partnership arrangements between services."
4,structure,c,QS194-4-structure-c,,,,"Local data collection, for example an audit of the best interests decision-making processes."
4,structure,d,QS194-4-structure-d,,,,"Local data collection, for example an audit of the best interests decision-making processes."
4,outcome,a,QS194-4-outcome-a,,,,"Local data collection, for example a survey of trusted people including family members, carers and independent advocates."
