statement_number,measure_type,point,measure_id,measure,numerator,denominator,data_source
1,structure,a,QS12-1-structure-a,Evidence of local arrangements to ensure that specialist services carry out the triple diagnostic assessment at a single hospital visit in people referred with suspected breast cancer.,NA,NA,Local data collection.
1,process,a,QS12-1-process-a,Proportion of people with suspected breast cancer referred to specialist services who receive the triple diagnostic assessment in a single visit.,The number in the denominator who receive the triple diagnostic assessment in a single visit.,The number of people with suspected breast cancer referred to specialist services.,Local cancer data.
1,outcome,a,QS12-1-outcome-a,Stage at diagnosis of breast cancer.,To be determined locally,To be determined locally,Local data collection.
1,outcome,b,QS12-1-outcome-b,Breast cancer survival rates.,To be determined locally,To be determined locally,Local data collection.
2,structure,a,QS12-2-structure-a,Evidence of local arrangements to ensure that people with biopsy-proven invasive breast cancer or DCIS do not have an MRI scan for preoperative assessment unless there are specific clinical indications for its use.,NA,NA,Local data collection.
2,process,a,QS12-2-process-a,Proportion of MRI scans for preoperative assessment of people with biopsy-proven invasive breast cancer or DCIS in which there is a specific clinical indication for its use.,The number in the denominator in which there is a specific clinical indication for preoperative MRI.,The number of MRI scans for preoperative assessment of people with biopsy-proven invasive breast cancer or DCIS.,Local data collection.
2,outcome,a,QS12-2-outcome-a,Patient satisfaction with preoperative treatment of people with biopsy-proven invasive breast cancer or DCIS.,To be determined locally,To be determined locally,Local data collection.
3,structure,a,QS12-3-structure-a,"Evidence of local arrangements to provide gene expression profiling for people with ER-positive, HER2-negative and lymph node-negative early breast cancer who are at intermediate risk of distant recurrence.",NA,NA,Local data collection.
3,process,a,QS12-3-process-a,"Proportion of people with ER-positive, HER2-negative and lymph node-negative early breast cancer who are at intermediate risk of distant recurrence who receive gene expression profiling.",The number in the denominator who receive gene expression profiling.,"The number of people with ER-positive, HER2-negative and lymph node-negative early breast cancer who are at intermediate risk of distant recurrence.",Local data collection.
3,outcome,a,QS12-3-outcome-a,Breast cancer recurrence (distant and local).,To be determined locally,To be determined locally,Local data collection.
3,outcome,b,QS12-3-outcome-b,Incidence of adverse events from chemotherapy.,To be determined locally,To be determined locally,Local data collection.
3,outcome,c,QS12-3-outcome-c,Mortality from breast cancer.,To be determined locally,To be determined locally,Local data collection.
4,structure,a,QS12-4-structure-a,Evidence of local arrangements and written clinical protocols to ensure that people with newly diagnosed invasive breast cancer have the ER and HER2 status of the tumour assessed.,NA,NA,Local data collection.
4,structure,b,QS12-4-structure-b,"Evidence of local arrangements and written clinical protocols to ensure that people with recurrent breast cancer have the ER and HER2 status of the tumour assessed, if clinically appropriate.",NA,NA,Local data collection.
4,process,a,QS12-4-process-a,Proportion of people with newly diagnosed invasive breast cancer who have the ER status of the tumour assessed.,The number of people in the denominator who have the ER status of the tumour assessed.,The number of people with newly diagnosed invasive breast cancer.,Local data collection.
4,process,b,QS12-4-process-b,Proportion of people with newly diagnosed invasive breast cancer who have the HER2 status of the tumour assessed.,The number of people in the denominator who have the HER2 status of the tumour assessed.,The number of people with newly diagnosed invasive breast cancer.,Local data collection.
4,process,c,QS12-4-process-c,"Proportion of people with histologically confirmed recurrent breast cancer who have the ER status of the tumour assessed, if clinically appropriate.","The number of people in the denominator who have the ER status of the tumour assessed, if clinically appropriate.",The number of people with histologically confirmed recurrent breast cancer.,Local data collection.
4,process,d,QS12-4-process-d,"Proportion of people with histologically confirmed recurrent breast cancer who have the HER2 status of the tumour assessed, if clinically appropriate.","The number of people in the denominator who have the HER2 status of the tumour assessed, if clinically appropriate.",The number of people with histologically confirmed recurrent breast cancer.,Local data collection.
4,outcome,a,QS12-4-outcome-a,Breast cancer survival rates.,To be determined locally,To be determined locally,Local data collection.
5,structure,a,QS12-5-structure-a,Evidence of local arrangements to ensure that a multidisciplinary team manages the treatment and care of people with breast cancer who develop metastatic disease.,NA,NA,Local data collection.
5,process,a,QS12-5-process-a,Proportion of people with breast cancer who develop metastatic disease who have their treatment and care managed by a multidisciplinary team.,The number in the denominator who have their treatment and care managed by a multidisciplinary team.,The number of people with breast cancer who develop metastatic disease.,Local data collection.
5,outcome,a,QS12-5-outcome-a,Breast cancer recurrence (distant and local).,To be determined locally,To be determined locally,Local data collection.
5,outcome,b,QS12-5-outcome-b,Incidence of adverse events from chemotherapy.,To be determined locally,To be determined locally,Local data collection.
5,outcome,c,QS12-5-outcome-c,Mortality from breast cancer.,To be determined locally,To be determined locally,Local data collection.
6,structure,a,QS12-6-structure-a,"Evidence of local arrangements to ensure that people with locally advanced, metastatic or distant recurrent breast cancer are assigned a key worker.",NA,NA,Local data collection.
6,process,a,QS12-6-process-a,Proportion of people with locally advanced breast cancer with an assigned key worker.,The number in the denominator with an assigned key worker.,The number of people with locally advanced breast cancer.,Local data collection.
6,process,b,QS12-6-process-b,Proportion of people with metastatic breast cancer with an assigned key worker.,The number in the denominator with an assigned key worker.,The number of people with metastatic breast cancer.,Local data collection.
6,process,c,QS12-6-process-c,Proportion of people with distant recurrent breast cancer with an assigned key worker.,The number in the denominator with an assigned key worker.,The number of people with distant recurrent breast cancer.,Local data collection.
6,outcome,a,QS12-6-outcome-a,Patient satisfaction with information and support received throughout their care for breast cancer.,To be determined locally,To be determined locally,Local data collection.
