statement_number,measure_type,point,measure_id,measure,numerator,denominator,data_source
1,structure,a,QS68-1-structure-a,Evidence of local arrangements to ensure that adults with a suspected acute coronary syndrome are assessed for the presence of acute myocardial infarction using the criteria in the universal definition of myocardial infarction.,NA,NA,Local data collection.
1,process,a,QS68-1-process-a,Proportion of adults with a diagnosis of acute myocardial infarction who had their diagnosis made using the criteria in the universal definition of myocardial infarction.,The number in the denominator who had their diagnosis made using the criteria in the universal definition of myocardial infarction.,The number of adults with a diagnosis of acute myocardial infarction.,Local data collection.
2,structure,a,QS68-2-structure-a,Evidence of local arrangements to ensure that adults with NSTEMI or unstable angina are assessed for their risk of future adverse cardiovascular events using an established risk scoring system that predicts 6-month mortality to guide clinical management.,NA,NA,Local data collection.
2,process,a,QS68-2-process-a,Proportion of presentations for NSTEMI or unstable angina that had an assessment of the risk of future adverse cardiovascular events using an established risk scoring system that predicts 6-month mortality.,The number in the denominator that had an assessment of the risk of future adverse cardiovascular events using an established risk scoring system that predicts 6-month mortality.,The number of presentations because of NSTEMI or unstable angina.,Local data collection.
3,structure,a,QS68-3-structure-a,"Evidence of local arrangements to ensure that adults with NSTEMI or unstable angina who have an intermediate or higher risk of future adverse cardiovascular events who are having coronary angiography (with follow-on PCI if indicated), have it within 72 hours of first admission to hospital.",NA,NA,Local data collection.
3,process,a,QS68-3-process-a,Proportion of adults with NSTEMI or unstable angina who have an intermediate or higher risk of future adverse cardiovascular events who receive coronary angiography (with follow-on PCI if indicated) within 72 hours of first admission to hospital.,The number of people in the denominator receiving coronary angiography (with follow-on PCI if indicated) within 72 hours of admission to hospital.,The number of adults with NSTEMI or unstable angina with an intermediate or higher risk of future adverse cardiovascular events having coronary angiography (with follow-on PCI if indicated).,Local data collection.
3,outcome,a,QS68-3-outcome-a,Incidence of cardiovascular events.,To be determined locally,To be determined locally,Local data collection.
4,structure,a,QS68-4-structure-a,"Evidence of local arrangements to ensure that adults with NSTEMI or unstable angina who are clinically unstable have coronary angiography (with follow-on PCI if indicated) as soon as possible, but within 24 hours of becoming clinically unstable.",NA,NA,Local data collection.
4,process,a,QS68-4-process-a,Length of time taken for adults with NSTEMI or unstable angina who are clinically unstable (on admission or during their hospital stay) to receive coronary angiography (with follow-on PCI if indicated).,NA,NA,Local data collection.
4,process,b,QS68-4-process-b,Proportion of adults with NSTEMI or unstable angina who are clinically unstable who receive coronary angiography (with follow-on PCI if indicated) within 24 hours of becoming clinically unstable.,The number in the denominator receiving coronary angiography (with follow-on PCI if indicated) within 24 hours of becoming clinically unstable.,The number of adults with NSTEMI or unstable angina who are clinically unstable.,NA
4,outcome,a,QS68-4-outcome-a,Incidence of cardiovascular events.,To be determined locally,To be determined locally,Local data collection.
5,structure,a,QS68-5-structure-a,Evidence of local arrangements to ensure that adults who are unconscious after cardiac arrest caused by suspected acute STEMI are not excluded from having coronary angiography (with follow-on primary PCI if indicated) because they are unconscious.,NA,NA,Local data collection.
5,process,a,QS68-5-process-a,Proportion of adults who were unconscious after cardiac arrest caused by suspected acute STEMI who receive coronary angiography (with follow-on primary PCI if indicated).,The number in the denominator receiving coronary angiography (with follow-on primary PCI if indicated).,The number of adults who were unconscious after cardiac arrest caused by suspected acute STEMI.,Local data collection.
6,structure,a,QS68-6-structure-a,"Evidence of local arrangements to ensure that adults with acute STEMI who present within 12 hours of onset of symptoms have primary PCI, as the preferred coronary reperfusion strategy, within 120 minutes of the time when fibrinolysis could have been given.",NA,NA,Local data collection.
6,structure,b,QS68-6-structure-b,Evidence of local arrangements to ensure that adults with acute STEMI have access to primary PCI 24 hours a day.,NA,NA,Local data collection.
6,structure,c,QS68-6-structure-c,Evidence that commissioners with their services providers have developed a single care pathway for coronary reperfusion.,NA,NA,Local data collection.
6,process,a,QS68-6-process-a,Proportion of adults with acute STEMI who present within 12 hours of onset of symptoms who receive primary PCI within 120 minutes of when fibrinolysis could have been given.,The number in the denominator receiving primary PCI within 120 minutes of when fibrinolysis could have been given.,The number of adults with acute STEMI who present within 12 hours of onset of symptoms.,Local data collection. Some fields on time to primary PCI collected in the Healthcare Quality Improvement Partnership's Myocardial Ischaemia National Audit Project (MINAP) and the British Cardiovascular Intervention Society's National audit of percutaneous coronary interventional procedures.
6,process,b,QS68-6-process-b,Proportion of adults with acute STEMI who present within 12 hours of onset of symptoms who receive primary PCI within 150 minutes of the call for professional help.,The number of people in the denominator receiving primary PCI within 150 minutes of the call for professional help.,The number of adults with acute STEMI who present within 12 hours of onset of symptoms.,Healthcare Quality Improvement Partnership's Myocardial Ischaemia National Audit Project (MINAP) and the British Cardiovascular Intervention Society's National audit of percutaneous coronary interventional procedures collect data on the time to primary PCI.
6,outcome,a,QS68-6-outcome-a,Incidence of cardiovascular events.,To be determined locally,To be determined locally,Local data collection.
