statement_number,measure_type,point,measure_id,measure,numerator,denominator,data_source
1,structure,a,QS80-1-structure-a,Evidence of local arrangements to ensure that early intervention in psychosis services are in place.,NA,NA,Local data collection.
1,structure,b,QS80-1-structure-b,Evidence of local arrangements to ensure that local referral pathways are available for adults with a first episode of psychosis to start treatment in early intervention in psychosis services within 2 weeks of referral.,NA,NA,Local data collection.
1,process,a,QS80-1-process-a,Proportion of adults referred with a first episode of psychosis who receive treatment from early intervention in psychosis services within 2 weeks of referral.,The number in the denominator who receive treatment from early intervention in psychosis services within 2 weeks.,The number of adults referred with a first episode of psychosis.,Local data collection.
1,outcome,a,QS80-1-outcome-a,Acute hospital admission rates.,To be determined locally,To be determined locally,Local data collection. National data are collected in the NHS Digital Mental health and learning disabilities data set.
1,outcome,b,QS80-1-outcome-b,Duration of untreated psychosis.,To be determined locally,To be determined locally,Local data collection. National data are collected in the NHS Digital Mental health and learning disabilities data set.
2,structure,a,QS80-2-structure-a,Evidence of local arrangements to ensure that CBTp is available to adults with psychosis or schizophrenia.,NA,NA,Local data collection.
2,process,a,QS80-2-process-a,Proportion of adults with psychosis who receive CBTp.,The number in the denominator who receive CBTp.,The number of adults with psychosis.,"Local data collection. Data can be collected using the Royal College of Psychiatrists' National audit of schizophrenia: Audit of practice tool, questions 42 and 44."
2,process,b,QS80-2-process-b,Proportion of adults with schizophrenia who receive CBTp.,The number in the denominator who receive CBTp.,The number of adults with schizophrenia.,"Local data collection. Data can be collected using the Royal College of Psychiatrists' National audit of schizophrenia: Audit of practice tool, questions 42 and 44."
2,outcome,a,QS80-2-outcome-a,Relapse rates of psychosis and schizophrenia in adults.,To be determined locally,To be determined locally,Local data collection.
3,structure,a,QS80-3-structure-a,Evidence of local arrangements to ensure that family intervention is available to family members of adults with psychosis or schizophrenia.,NA,NA,Local data collection.
3,process,a,QS80-3-process-a,Proportion of adults with psychosis whose family members receive family intervention.,The number in the denominator whose family members receive family intervention.,The number of adults with psychosis who live with or are in close contact with family members.,"Local data collection. Data can be collected using the Royal College of Psychiatrists' National audit of schizophrenia: Audit of practice tool, questions 43 and 44."
3,process,b,QS80-3-process-b,Proportion of adults with schizophrenia whose family members receive family intervention.,The number in the denominator whose family members receive family intervention.,The number of adults with schizophrenia who live with or are in close contact with family members.,"Local data collection. Data can be collected using the Royal College of Psychiatrists' National audit of schizophrenia: Audit of practice tool, questions 43 and 44."
3,outcome,a,QS80-3-outcome-a,Relapse rates of psychosis and schizophrenia in adults.,To be determined locally,To be determined locally,Local data collection.
4,structure,a,QS80-4-structure-a,Evidence of local arrangements to ensure that adults with schizophrenia that has not responded adequately to treatment with at least 2 antipsychotics drugs (at least 1 of which should be a non‑clozapine second‑generation antipsychotic) are offered clozapine.,NA,NA,Local data collection.
4,process,a,QS80-4-process-a,Proportion of adults with schizophrenia that has not responded adequately to treatment with at least 2 antipsychotic drugs (at least 1 of which should be a non‑clozapine second‑generation antipsychotic) who receive clozapine.,The number in the denominator who receive clozapine.,The number of adults with schizophrenia that has not responded adequately to treatment with at least 2 antipsychotic drugs (at least 1 of which should be a non‑clozapine second‑generation antipsychotic).,Local data collection.
4,outcome,a,QS80-4-outcome-a,Relapse rates of schizophrenia in adults.,To be determined locally,To be determined locally,Local data collection.
